label_name,label_points,label_image,label_instagram
RUBICUNDA,579 POINTS,https://www.beatstats.com/images/label/small/95952.jpg?version=55756,https://www.instagram.com/RUBICUNDA
ROBOTBERGET,578 POINTS,https://www.beatstats.com/images/label/small/28115.jpg?version=48017,https://www.instagram.com/ROBOTBERGET
CYCLOPS RECORDINGS,574 POINTS,https://www.beatstats.com/images/label/small/78866.jpg?version=17556,https://www.instagram.com/CYCLOPS RECORDINGS
BEATSBASSLIFE,574 POINTS,https://www.beatstats.com/images/label/small/101327.jpg?version=18392,https://www.instagram.com/BEATSBASSLIFE
DUB SHOTTA,569 POINTS,https://www.beatstats.com/images/label/small/61004.jpg?version=7753,https://www.instagram.com/DUB SHOTTA
WHAT TO DO,568 POINTS,https://www.beatstats.com/images/label/small/83361.jpg?version=12060,https://www.instagram.com/WHAT TO DO
INSOLENT RAVE RECORDS,568 POINTS,https://www.beatstats.com/images/label/small/93822.jpg?version=24530,https://www.instagram.com/INSOLENT RAVE RECORDS
GUIDANCE (UK),567 POINTS,https://www.beatstats.com/images/label/small/63500.jpg?version=13820,https://www.instagram.com/GUIDANCE (UK)
FLEXOUT AUDIO,567 POINTS,https://www.beatstats.com/images/label/small/21097.jpg?version=56422,https://www.instagram.com/FLEXOUT AUDIO
INDEX,567 POINTS,https://www.beatstats.com/images/label/small/61254.jpg?version=46418,https://www.instagram.com/INDEX
OFF SPIN,565 POINTS,https://www.beatstats.com/images/label/small/39988.jpg?version=56245,https://www.instagram.com/OFF SPIN
NOCTURNAL KNIGHTS MUSIC,563 POINTS,https://www.beatstats.com/images/label/small/85662.jpg?version=62812,https://www.instagram.com/NOCTURNAL KNIGHTS MUSIC
OWSLA / BIG BEAT,562 POINTS,https://www.beatstats.com/images/label/small/24153.jpg?version=5526,https://www.instagram.com/OWSLA / BIG BEAT
STARTER RECORDS,560 POINTS,https://www.beatstats.com/images/label/small/6922.jpg?version=48529,https://www.instagram.com/STARTER RECORDS
FROM THE SOUTH,559 POINTS,https://www.beatstats.com/images/label/small/106374.jpg?version=5659,https://www.instagram.com/FROM THE SOUTH
RUVENZORI,557 POINTS,https://www.beatstats.com/images/label/small/86178.jpg?version=52553,https://www.instagram.com/RUVENZORI
FULL COLOUR RECORDS,556 POINTS,https://www.beatstats.com/images/label/small/99936.jpg?version=54806,https://www.instagram.com/FULL COLOUR RECORDS
SOUND SOUND,555 POINTS,https://www.beatstats.com/images/label/small/116971.jpg?version=8993,https://www.instagram.com/SOUND SOUND
INFORMAL,552 POINTS,https://www.beatstats.com/images/label/small/82245.jpg?version=3735,https://www.instagram.com/INFORMAL
HOUSESESSION RECORDS,551 POINTS,https://www.beatstats.com/images/label/small/2648.jpg?version=10709,https://www.instagram.com/HOUSESESSION RECORDS
POSITIVA / EMI,549 POINTS,https://www.beatstats.com/images/label/small/89359.jpg?version=35842,https://www.instagram.com/POSITIVA / EMI
JOY BIG ROOM,547 POINTS,https://www.beatstats.com/images/label/small/31063.jpg?version=33880,https://www.instagram.com/JOY BIG ROOM
G-TOWN RECORDS/SONY,545 POINTS,https://www.beatstats.com/images/label/small/123677.jpg?version=35842,https://www.instagram.com/G-TOWN RECORDS/SONY
COLDHARBOUR RECORDINGS,541 POINTS,https://www.beatstats.com/images/label/small/34099.jpg?version=24953,https://www.instagram.com/COLDHARBOUR RECORDINGS
WALL RECORDINGS,541 POINTS,https://www.beatstats.com/images/label/small/68042.jpg?version=35842,https://www.instagram.com/WALL RECORDINGS
LATEMORNING,540 POINTS,https://www.beatstats.com/images/label/small/93109.jpg?version=8987,https://www.instagram.com/LATEMORNING
DANCE WITH ME,538 POINTS,https://www.beatstats.com/images/label/small/25644.jpg?version=40587,https://www.instagram.com/DANCE WITH ME
NEXT3,538 POINTS,https://www.beatstats.com/images/label/small/54296.jpg?version=54613,https://www.instagram.com/NEXT3
G-FORCE RECORDINGS,537 POINTS,https://www.beatstats.com/images/label/small/103022.jpg?version=39562,https://www.instagram.com/G-FORCE RECORDINGS
DISCIPLE,535 POINTS,https://www.beatstats.com/images/label/small/32070.jpg?version=38937,https://www.instagram.com/DISCIPLE
NO BRAINER RECORDS,535 POINTS,https://www.beatstats.com/images/label/small/17176.jpg?version=22586,https://www.instagram.com/NO BRAINER RECORDS
BEATFREAK RECORDINGS,535 POINTS,https://www.beatstats.com/images/label/small/61.jpg?version=40486,https://www.instagram.com/BEATFREAK RECORDINGS
PITCH RECORDS,535 POINTS,https://www.beatstats.com/images/label/small/88748.jpg?version=50303,https://www.instagram.com/PITCH RECORDS
SMASH THE HOUSE OFFICIAL,533 POINTS,https://www.beatstats.com/images/label/small/82378.jpg?version=61947,https://www.instagram.com/SMASH THE HOUSE OFFICIAL
X-CHANGE MUSIC,529 POINTS,https://www.beatstats.com/images/label/small/39276.jpg?version=31215,https://www.instagram.com/X-CHANGE MUSIC
HOMMEGA PRODUCTIONS,528 POINTS,https://www.beatstats.com/images/label/small/1007.jpg?version=52086,https://www.instagram.com/HOMMEGA PRODUCTIONS
OWSLA/MAD DECENT,519 POINTS,https://www.beatstats.com/images/label/small/43833.jpg?version=35842,https://www.instagram.com/OWSLA/MAD DECENT
PROGRAM,519 POINTS,https://www.beatstats.com/images/label/small/27842.jpg?version=48868,https://www.instagram.com/PROGRAM
DELECTA RECORDS,518 POINTS,https://www.beatstats.com/images/label/small/54843.jpg?version=34387,https://www.instagram.com/DELECTA RECORDS
EMI MUSIC AUSTRALIA PTY LTD,517 POINTS,https://www.beatstats.com/images/label/small/35264.jpg?version=7712,https://www.instagram.com/EMI MUSIC AUSTRALIA PTY LTD
CIRCUS COMPANY,516 POINTS,https://www.beatstats.com/images/label/small/2837.jpg?version=60717,https://www.instagram.com/CIRCUS COMPANY
GO DEEVA LIGHT RECORDS,516 POINTS,https://www.beatstats.com/images/label/small/6386.jpg?version=26892,https://www.instagram.com/GO DEEVA LIGHT RECORDS
AVANTINOVA,516 POINTS,https://www.beatstats.com/images/label/small/39085.jpg?version=27067,https://www.instagram.com/AVANTINOVA
OCTAGON DISCS,516 POINTS,https://www.beatstats.com/images/label/small/125134.jpg?version=56505,https://www.instagram.com/OCTAGON DISCS
FOR A MEMORY,514 POINTS,https://www.beatstats.com/images/label/small/89106.jpg?version=14623,https://www.instagram.com/FOR A MEMORY
GET HYPE RECORDS,511 POINTS,https://www.beatstats.com/images/label/small/56633.jpg?version=29172,https://www.instagram.com/GET HYPE RECORDS
IN TRANCE WE TRUST,510 POINTS,https://www.beatstats.com/images/label/small/554.jpg?version=52314,https://www.instagram.com/IN TRANCE WE TRUST
PERFECTO RECORDS,506 POINTS,https://www.beatstats.com/images/label/small/17673.jpg?version=21978,https://www.instagram.com/PERFECTO RECORDS
BE ONE LIMITED,505 POINTS,https://www.beatstats.com/images/label/small/59070.jpg?version=34613,https://www.instagram.com/BE ONE LIMITED
M RECORDINGS (ARMADA),503 POINTS,https://www.beatstats.com/images/label/small/26395.jpg?version=26260,https://www.instagram.com/M RECORDINGS (ARMADA)
REACHING ALTITUDE,503 POINTS,https://www.beatstats.com/images/label/small/65662.jpg?version=12394,https://www.instagram.com/REACHING ALTITUDE
HIJINXX/ISLAND,502 POINTS,https://www.beatstats.com/images/label/small/107569.jpg?version=35842,https://www.instagram.com/HIJINXX/ISLAND
S2 RECORDS,501 POINTS,https://www.beatstats.com/images/label/small/4698.jpg?version=54574,https://www.instagram.com/S2 RECORDS
MOTIVE RECORDS,501 POINTS,https://www.beatstats.com/images/label/small/72357.jpg?version=23352,https://www.instagram.com/MOTIVE RECORDS
OSLO,500 POINTS,https://www.beatstats.com/images/label/small/5390.jpg?version=9448,https://www.instagram.com/OSLO
MIR MUSIC,498 POINTS,https://www.beatstats.com/images/label/small/69917.jpg?version=3393,https://www.instagram.com/MIR MUSIC
BIG FISH RECORDINGS,495 POINTS,https://www.beatstats.com/images/label/small/12519.jpg?version=54742,https://www.instagram.com/BIG FISH RECORDINGS
SCANDER,495 POINTS,https://www.beatstats.com/images/label/small/38648.jpg?version=6997,https://www.instagram.com/SCANDER
VANDIT,494 POINTS,https://www.beatstats.com/images/label/small/9311.jpg?version=47904,https://www.instagram.com/VANDIT
GRADED RECORDS,493 POINTS,https://www.beatstats.com/images/label/small/43634.jpg?version=4457,https://www.instagram.com/GRADED RECORDS
SECULAR SABBATH,493 POINTS,https://www.beatstats.com/images/label/small/102130.jpg?version=4027,https://www.instagram.com/SECULAR SABBATH
TROPICAL HEAT,492 POINTS,https://www.beatstats.com/images/label/small/34500.jpg?version=1762,https://www.instagram.com/TROPICAL HEAT
VIRGIN MUSIC LABEL AND ARTIST SERVICES (S&D),491 POINTS,https://www.beatstats.com/images/label/small/95325.jpg?version=35842,https://www.instagram.com/VIRGIN MUSIC LABEL AND ARTIST SERVICES (S&D)
NAZCA,490 POINTS,https://www.beatstats.com/images/label/small/62182.jpg?version=17177,https://www.instagram.com/NAZCA
CIRCLE RAINBOW,488 POINTS,https://www.beatstats.com/images/label/small/12716.jpg?version=7712,https://www.instagram.com/CIRCLE RAINBOW
SAN PACHO / 2NIGHT,486 POINTS,https://www.beatstats.com/images/label/small/102059.jpg?version=47324,https://www.instagram.com/SAN PACHO / 2NIGHT
SPINNIN RECORDS,485 POINTS,https://www.beatstats.com/images/label/small/124013.jpg?version=35842,https://www.instagram.com/SPINNIN RECORDS
ITH (DEFECTED IN THE HOUSE),484 POINTS,https://www.beatstats.com/images/label/small/2114.jpg?version=3592,https://www.instagram.com/ITH (DEFECTED IN THE HOUSE)
NANO RECORDS,484 POINTS,https://www.beatstats.com/images/label/small/2527.jpg?version=58220,https://www.instagram.com/NANO RECORDS
DARKSOUND RECORDINGS,484 POINTS,https://www.beatstats.com/images/label/small/63811.jpg?version=33693,https://www.instagram.com/DARKSOUND RECORDINGS
WITTY TUNES,482 POINTS,https://www.beatstats.com/images/label/small/8231.jpg?version=52220,https://www.instagram.com/WITTY TUNES
MARFIL RECORDS,480 POINTS,https://www.beatstats.com/images/label/small/19161.jpg?version=34197,https://www.instagram.com/MARFIL RECORDS
DTD RECORDS,477 POINTS,https://www.beatstats.com/images/label/small/26371.jpg?version=47731,https://www.instagram.com/DTD RECORDS
PYRO RECORDS,471 POINTS,https://www.beatstats.com/images/label/small/25984.jpg?version=12100,https://www.instagram.com/PYRO RECORDS
LATE NIGHT TALES,471 POINTS,https://www.beatstats.com/images/label/small/9139.jpg?version=51315,https://www.instagram.com/LATE NIGHT TALES
HOUSERECORDINGS,470 POINTS,https://www.beatstats.com/images/label/small/18953.jpg?version=39205,https://www.instagram.com/HOUSERECORDINGS
WHOYOSTRO WHITE,470 POINTS,https://www.beatstats.com/images/label/small/53002.jpg?version=54588,https://www.instagram.com/WHOYOSTRO WHITE
TEDDYBEAR RECORDS,463 POINTS,https://www.beatstats.com/images/label/small/28705.jpg?version=32922,https://www.instagram.com/TEDDYBEAR RECORDS
NEON RECORDS / POSITIVA / VIRGIN RECORDS,463 POINTS,https://www.beatstats.com/images/label/small/46522.jpg?version=35842,https://www.instagram.com/NEON RECORDS / POSITIVA / VIRGIN RECORDS
UNDILUTED,463 POINTS,https://www.beatstats.com/images/label/small/19815.jpg?version=29928,https://www.instagram.com/UNDILUTED
ONES TO WATCH RECORDS (MIXMASH),462 POINTS,https://www.beatstats.com/images/label/small/31601.jpg?version=55527,https://www.instagram.com/ONES TO WATCH RECORDS (MIXMASH)
LOCKED GROOVE RECORDS,456 POINTS,https://www.beatstats.com/images/label/small/52900.jpg?version=44560,https://www.instagram.com/LOCKED GROOVE RECORDS
FUTURE HOUSE MUSIC,456 POINTS,https://www.beatstats.com/images/label/small/53593.jpg?version=21816,https://www.instagram.com/FUTURE HOUSE MUSIC
THE GAUDINO'S,455 POINTS,https://www.beatstats.com/images/label/small/40060.jpg?version=39456,https://www.instagram.com/THE GAUDINO'S
TEKNICOLE,454 POINTS,https://www.beatstats.com/images/label/small/37298.jpg?version=7712,https://www.instagram.com/TEKNICOLE
TRESOR RECORDS,454 POINTS,https://www.beatstats.com/images/label/small/655.jpg?version=1328,https://www.instagram.com/TRESOR RECORDS
DEEPWIBE UNDERGROUND,454 POINTS,https://www.beatstats.com/images/label/small/67917.jpg?version=38763,https://www.instagram.com/DEEPWIBE UNDERGROUND
MONKEY BOY RECORDS,454 POINTS,https://www.beatstats.com/images/label/small/105118.jpg?version=34123,https://www.instagram.com/MONKEY BOY RECORDS
GETAHEAD RECORDS,452 POINTS,https://www.beatstats.com/images/label/small/71218.jpg?version=12080,https://www.instagram.com/GETAHEAD RECORDS
PHILLY BLUNT RECORDS,449 POINTS,https://www.beatstats.com/images/label/small/14595.jpg?version=38180,https://www.instagram.com/PHILLY BLUNT RECORDS
PHETHOUSE RECORDS,448 POINTS,https://www.beatstats.com/images/label/small/24180.jpg?version=2562,https://www.instagram.com/PHETHOUSE RECORDS
MONIQUE MUSIQUE,447 POINTS,https://www.beatstats.com/images/label/small/11768.jpg?version=32244,https://www.instagram.com/MONIQUE MUSIQUE
PHANTASY,444 POINTS,https://www.beatstats.com/images/label/small/19621.jpg?version=18306,https://www.instagram.com/PHANTASY
NORTH OF NEPTUNE,443 POINTS,https://www.beatstats.com/images/label/small/107897.jpg?version=42234,https://www.instagram.com/NORTH OF NEPTUNE
ENERGETIC SOUNDS,436 POINTS,https://www.beatstats.com/images/label/small/27733.jpg?version=29259,https://www.instagram.com/ENERGETIC SOUNDS
ENHARMONIC DIGITAL,434 POINTS,https://www.beatstats.com/images/label/small/45571.jpg?version=63121,https://www.instagram.com/ENHARMONIC DIGITAL
PAUL KALKBRENNER MUSIK,431 POINTS,https://www.beatstats.com/images/label/small/20789.jpg?version=28862,https://www.instagram.com/PAUL KALKBRENNER MUSIK
LIBERATION MUSIC,431 POINTS,https://www.beatstats.com/images/label/small/58449.jpg?version=4730,https://www.instagram.com/LIBERATION MUSIC
OSTGUT TON,429 POINTS,https://www.beatstats.com/images/label/small/3665.jpg?version=52018,https://www.instagram.com/OSTGUT TON
WE DIG. MUSIC,428 POINTS,https://www.beatstats.com/images/label/small/15149.jpg?version=7712,https://www.instagram.com/WE DIG. MUSIC
LAST NIGHT ON EARTH [UK],423 POINTS,https://www.beatstats.com/images/label/small/91974.jpg?version=35654,https://www.instagram.com/LAST NIGHT ON EARTH [UK]
VIOLENCE REC,422 POINTS,https://www.beatstats.com/images/label/small/23553.jpg?version=49056,https://www.instagram.com/VIOLENCE REC
BELTOOLS RECORDS,421 POINTS,https://www.beatstats.com/images/label/small/126322.jpg?version=19044,https://www.instagram.com/BELTOOLS RECORDS
TEXT RECORDS,417 POINTS,https://www.beatstats.com/images/label/small/17661.jpg?version=35842,https://www.instagram.com/TEXT RECORDS
AARRIVAL,416 POINTS,https://www.beatstats.com/images/label/small/62722.jpg?version=42918,https://www.instagram.com/AARRIVAL
FSOE PARALLELS,416 POINTS,https://www.beatstats.com/images/label/small/66405.jpg?version=60710,https://www.instagram.com/FSOE PARALLELS
BMKLTSCH RCRDS,413 POINTS,https://www.beatstats.com/images/label/small/13631.jpg?version=9570,https://www.instagram.com/BMKLTSCH RCRDS
INFUSE,412 POINTS,https://www.beatstats.com/images/label/small/31456.jpg?version=56444,https://www.instagram.com/INFUSE
SLEEPLESS MUSIC LIMITED,412 POINTS,https://www.beatstats.com/images/label/small/96285.jpg?version=35842,https://www.instagram.com/SLEEPLESS MUSIC LIMITED
AMAZING RECORDS,410 POINTS,https://www.beatstats.com/images/label/small/13440.jpg?version=36098,https://www.instagram.com/AMAZING RECORDS
VIRUS RECORDINGS,409 POINTS,https://www.beatstats.com/images/label/small/12618.jpg?version=21238,https://www.instagram.com/VIRUS RECORDINGS
HEULSUSE,409 POINTS,https://www.beatstats.com/images/label/small/30811.jpg?version=11036,https://www.instagram.com/HEULSUSE
ANDY C,409 POINTS,https://www.beatstats.com/images/label/small/124650.jpg?version=38219,https://www.instagram.com/ANDY C
D2L MUSIC,408 POINTS,https://www.beatstats.com/images/label/small/22280.jpg?version=50253,https://www.instagram.com/D2L MUSIC
BECOME ONE,408 POINTS,https://www.beatstats.com/images/label/small/76477.jpg?version=32134,https://www.instagram.com/BECOME ONE
LOSSLESS X SOMETHING HAPPENING SOMEWHERE,407 POINTS,https://www.beatstats.com/images/label/small/58538.jpg?version=10467,https://www.instagram.com/LOSSLESS X SOMETHING HAPPENING SOMEWHERE
SUBHUMAN,403 POINTS,https://www.beatstats.com/images/label/small/16347.jpg?version=50397,https://www.instagram.com/SUBHUMAN
LITTLE IDIOT,403 POINTS,https://www.beatstats.com/images/label/small/13213.jpg?version=6294,https://www.instagram.com/LITTLE IDIOT
SOLE CHANNEL MUSIC,403 POINTS,https://www.beatstats.com/images/label/small/2855.jpg?version=3504,https://www.instagram.com/SOLE CHANNEL MUSIC
HENRY STREET MUSIC,403 POINTS,https://www.beatstats.com/images/label/small/646.jpg?version=29783,https://www.instagram.com/HENRY STREET MUSIC
MUSIC MAN RECORDS,399 POINTS,https://www.beatstats.com/images/label/small/1009.jpg?version=23941,https://www.instagram.com/MUSIC MAN RECORDS
TRUE STORY COMIC,398 POINTS,https://www.beatstats.com/images/label/small/60866.jpg?version=8752,https://www.instagram.com/TRUE STORY COMIC
RENO RECORDINGS,398 POINTS,https://www.beatstats.com/images/label/small/86999.jpg?version=33809,https://www.instagram.com/RENO RECORDINGS
EMBASSY OF MUSIC,397 POINTS,https://www.beatstats.com/images/label/small/18943.jpg?version=33631,https://www.instagram.com/EMBASSY OF MUSIC
AERYS RECORDS,397 POINTS,https://www.beatstats.com/images/label/small/61689.jpg?version=30004,https://www.instagram.com/AERYS RECORDS
LOW GROOVE RECORDS,396 POINTS,https://www.beatstats.com/images/label/small/55034.jpg?version=40023,https://www.instagram.com/LOW GROOVE RECORDS
HOT WAVES,389 POINTS,https://www.beatstats.com/images/label/small/15782.jpg?version=7712,https://www.instagram.com/HOT WAVES
SIRUP RECORDS,389 POINTS,https://www.beatstats.com/images/label/small/2733.jpg?version=37057,https://www.instagram.com/SIRUP RECORDS
DIMENSION (WMG),388 POINTS,https://www.beatstats.com/images/label/small/77927.jpg?version=11441,https://www.instagram.com/DIMENSION (WMG)
